subject,word,logwordfreq,wordlen,surprisal,tag,wtype
12,He,-5.13912973886908,2,3.1317690108321314,PRON,FUNC
7,but,-5.482403115092916,3,7.558627007218764,CONJ,FUNC
5,He,-5.13912973886908,2,3.1317690108321314,PRON,FUNC
11,smiled,-9.499267115735782,6,2.7981704825591542,VERB,CONT
2,die,-9.840285147999293,3,6.189095445607765,VERB,CONT
15,to,-3.655721426481066,2,0.7602606382494951,PRT,FUNC
12,her,-5.759478310719019,3,2.086644057802878,PRON,FUNC
12,them.,-6.519320821343685,5,3.582500042785716,PRON,FUNC
2,Follow,-9.21348882946346,6,9.363554384064006,ADP,FUNC
8,Roger,-10.6059587726275,5,9.479973086365785,NOUN,CONT
10,lips,-9.904439655088202,4,4.029915352205389,NOUN,CONT
2,desk.,-10.094779229197579,5,3.8379258071515454,NOUN,CONT
5,and,-3.6574238363045,3,4.127821270359496,CONJ,FUNC
12,that,-4.653017748138293,4,2.0512717456043035,ADP,FUNC
1,up,-6.272347648863022,2,7.884097410113473,ADV,CONT
12,He,-5.13912973886908,2,3.1317690108321314,PRON,FUNC
12,was,-4.7581921670609155,3,0.9015910086723766,VERB,CONT
8,"daughter,",-9.330571253085992,9,5.060322181320225,NOUN,CONT
1,way,-7.0107094943859005,3,4.773627311391536,NOUN,CONT
4,smiled,-9.499267115735782,6,9.826051625842792,VERB,CONT
11,walked,-9.334782307116637,6,9.863169297541855,VERB,CONT
8,on,-4.9475980266505895,2,4.6409523583332195,ADP,FUNC
12,a,-3.840814668221414,1,4.603581402273925,DET,FUNC
7,him.,-6.48398326121215,4,0.8873034681703486,PRON,FUNC
5,"man,",-7.494806134333096,4,6.799602857164206,NOUN,CONT
11,This,-5.442815107363993,4,3.787522219465906,DET,FUNC
5,on,-4.9475980266505895,2,3.0768063046623637,ADP,FUNC
15,him,-6.48398326121215,3,4.130446217365509,PRON,FUNC
12,smiling,-10.452060969271434,7,5.176050108094106,VERB,CONT
2,inside.,-8.89695586724278,7,10.981857239122082,ADP,FUNC
5,the,-2.785981203659842,3,1.9308235193897851,DET,FUNC
11,old,-7.5705166271571915,3,8.485003041832128,ADJ,CONT
3,and,-3.6574238363045,3,2.288164002556624,CONJ,FUNC
5,to,-3.655721426481066,2,2.1583949118856656,PRT,FUNC
15,pounds.,-9.609761489387461,7,7.556900068399019,NOUN,CONT
16,wait,-9.541705876161956,4,5.443909831962102,NOUN,CONT
12,Dexter,-11.773721973083166,6,9.40850084507925,NOUN,CONT
10,is,-4.646881437660655,2,3.4510454598266858,VERB,CONT
12,taking,-8.463500885430925,6,5.361546363185705,VERB,CONT
5,pit,-11.005248298691514,3,9.10350042366126,NOUN,CONT
7,bit,-8.771891687297897,3,10.258154744394053,VERB,CONT
11,Frank,-10.114884450041268,5,9.170344468910876,NOUN,CONT
4,of,-3.4606771467424715,2,1.6599911581667326,ADP,FUNC
8,on,-4.9475980266505895,2,1.4132461396014906,ADP,FUNC
1,the,-2.785981203659842,3,2.041810423457191,DET,FUNC
3,dad.,-10.220154708918493,4,6.908998674932354,NOUN,CONT
10,movie,-10.915108574703387,5,9.291045979485624,NOUN,CONT
4,caught,-9.378805398336457,6,10.644321290340084,NOUN,CONT
10,and,-3.6574238363045,3,2.229381307717579,CONJ,FUNC
7,had,-5.470696658446039,3,2.886428569173616,VERB,CONT
1,am,-8.236832187905325,2,3.1127266321130707,VERB,CONT
11,is,-4.646881437660655,2,1.3183750285999498,VERB,CONT
11,Ted,-11.452814253003066,3,9.982604386315456,NOUN,CONT
11,hand,-7.989015209224487,4,4.440972843006686,NOUN,CONT
2,black.,-8.327829594575208,6,9.04856074334242,ADJ,CONT
3,Now,-6.731839825399422,3,5.500875787162775,ADV,CONT
16,his,-5.442779651579884,3,3.456479560646152,PRON,FUNC
4,these,-6.71907206227304,5,6.748899933416478,DET,FUNC
15,looking,-8.381813690011816,7,7.112731403960467,VERB,CONT
11,round,-8.261136757392174,5,3.958443110918854,NOUN,CONT
3,work,-7.05564231177395,4,3.941219774423258,VERB,CONT
12,room.,-8.151982809637282,5,1.7319952966097492,NOUN,CONT
4,He,-5.13912973886908,2,3.1317690108321314,PRON,FUNC
8,out,-6.302934641988838,3,3.8074626063712342,ADP,FUNC
2,was,-4.7581921670609155,3,0.9015910086723766,VERB,CONT
5,to,-3.655721426481066,2,0.5072433778909373,PRT,FUNC
16,me,-6.780467773988587,2,0.8339203353743746,PRON,FUNC
12,home.,-7.610403505888734,5,4.166090234605057,NOUN,CONT
10,They,-5.70446366173718,4,4.020221468963884,PRON,FUNC
3,In,-3.9285727557862526,2,3.896941063084983,ADP,FUNC
4,to,-3.655721426481066,2,2.6819359870648145,PRT,FUNC
5,who,-6.241356290754422,3,9.116302796778305,PRON,FUNC
4,at,-5.260658605349815,2,5.969705137947293,ADP,FUNC
7,It,-4.814770701744465,2,3.1893796898588427,PRON,FUNC
16,foul,-11.485328915887607,4,12.470869941208543,NOUN,CONT
7,James,-9.262724343446031,5,8.681459601966381,NOUN,CONT
8,table.,-8.547702450752675,6,4.473278111861393,NOUN,CONT
5,shoe.,-11.46110445592354,5,9.835745509084296,NOUN,CONT
8,enemy.,-10.341554385045065,6,8.394096982360724,NOUN,CONT
8,just,-6.965837403551519,4,5.038585778042361,ADV,CONT
2,Charles,-9.318165517614544,7,8.112375696232903,NOUN,CONT
10,in,-3.9285727557862526,2,2.2090149425700467,ADP,FUNC
1,this.,-5.442815107363993,5,4.296577731825029,DET,FUNC
5,shave,-12.852615312962321,5,11.023741261963645,VERB,CONT
5,she,-5.744994531370205,3,8.504690144377228,PRON,FUNC
7,looking,-8.381813690011816,7,7.577761489341544,VERB,CONT
2,baby,-9.462215203691745,4,8.846324694624753,NOUN,CONT
11,nursing,-10.416655743420128,7,13.876690243885127,VERB,CONT
10,Jake,-12.092709274690128,4,9.982604386315456,NOUN,CONT
5,to,-3.655721426481066,2,0.32194514511733446,PRT,FUNC
10,teeth,-9.997974316840793,5,7.257494928757002,VERB,CONT
16,some,-6.435541250593907,4,6.186309317645243,DET,FUNC
5,a,-3.840814668221414,1,2.2862873957058336,DET,FUNC
12,walk,-9.291188929916341,4,7.980253363596904,NOUN,CONT
10,talk,-8.854683351097025,4,7.694065062388674,VERB,CONT
11,breath.,-9.893095728903138,7,3.96790673565106,NOUN,CONT
16,his,-5.442779651579884,3,4.488014656456555,PRON,FUNC
2,his,-5.442779651579884,3,3.77442051028677,PRON,FUNC
11,Walter,-10.920548297999206,6,10.783374404105995,NOUN,CONT
16,lost,-8.590171187675502,4,6.974760505188264,VERB,CONT
16,remembered.,-9.84668417902029,11,7.476908262268406,VERB,CONT
8,tea,-9.599358274626574,3,0.4841852907696949,NOUN,CONT
15,mother,-8.441365066473745,6,3.8784052530863806,NOUN,CONT
16,easy.,-8.862005438609884,5,4.812333766804766,ADJ,CONT
3,Michael,-9.312323241990315,7,8.264944984494688,NOUN,CONT
12,leader.,-9.267122498683907,7,7.980092182640394,NOUN,CONT
12,out,-6.302934641988838,3,2.964348048720535,PRT,FUNC
3,his,-5.442779651579884,3,5.0078692929018205,PRON,FUNC
1,along,-8.373568284290553,5,3.535435203484918,ADP,FUNC
1,found,-7.616462718088004,5,5.191546505769955,VERB,CONT
8,not,-5.423998743924357,3,2.371248180467128,ADV,CONT
5,fell,-9.147755441988142,4,5.6306494830039195,VERB,CONT
15,Follow,-9.21348882946346,6,9.363554384064006,ADP,FUNC
2,matches,-10.409722674233215,7,11.946985780850536,NOUN,CONT
2,definitely,-10.677483291036232,10,7.977375132230661,ADV,CONT
10,They're,-9.183383686411181,7,7.197328380277068,NOUN,CONT
10,not,-5.423998743924357,3,3.6676956912264957,ADV,CONT
5,it,-4.814770701744465,2,3.0165706786296393,PRON,FUNC
16,envelope.,-11.267744497983394,9,7.779168607425734,NOUN,CONT
16,night.,-8.047908585261991,6,3.08226343133276,NOUN,CONT
4,leaned,-10.72518089637195,6,8.423616123252907,VERB,CONT
10,and,-3.6574238363045,3,2.5156893433506444,CONJ,FUNC
10,drinking,-10.306509917905577,8,7.967289809523347,VERB,CONT
5,out,-6.302934641988838,3,2.727066654887498,ADP,FUNC
8,and,-3.6574238363045,3,2.288164002556624,CONJ,FUNC
8,took,-7.890121857678953,4,6.445396192308933,VERB,CONT
8,He's,-8.598636032371449,4,6.505447611534217,NOUN,CONT
4,the,-2.785981203659842,3,2.1062321491889784,DET,FUNC
2,him.,-6.48398326121215,4,1.569600877756158,PRON,FUNC
3,groaned,-12.06758718057279,7,12.422538680106596,VERB,CONT
4,desk.,-10.094779229197579,5,3.8379258071515454,NOUN,CONT
4,pointed.,-9.65112829459948,8,10.606627972367772,VERB,CONT
7,drove.,-10.249770672841871,6,11.805353771780473,VERB,CONT
16,liked,-9.876957670221309,5,9.333689855407874,VERB,CONT
8,again.,-7.542567850599695,6,8.245073675142148,ADV,CONT
8,wrists.,-12.325191797787292,7,8.49999287078752,NOUN,CONT
7,at,-5.260658605349815,2,1.7427875129406123,ADP,FUNC
10,out,-6.302934641988838,3,2.727066654887498,ADP,FUNC
2,a,-3.840814668221414,1,3.6616859441337812,DET,FUNC
2,for,-4.722901412970362,3,0.9523676151430812,ADP,FUNC
11,escaped,-10.78052288572396,7,11.874201066060994,VERB,CONT
3,his,-5.442779651579884,3,3.495070886804732,PRON,FUNC
2,and,-3.6574238363045,3,3.8634845016837795,CONJ,FUNC
16,with,-5.006002429288302,4,4.405766316934807,ADP,FUNC
5,the,-2.785981203659842,3,0.6203878041904787,DET,FUNC
1,had,-5.470696658446039,3,2.933930899642083,VERB,CONT
8,and,-3.6574238363045,3,5.244759247269047,CONJ,FUNC
10,man.,-7.494806134333096,4,6.187138248278721,NOUN,CONT
10,you,-5.541296313955169,3,5.711585349022661,PRON,FUNC
5,us,-7.237031683084404,2,0.8698291498996167,PRON,FUNC
8,places,-9.270026607131431,6,8.261721365364496,NOUN,CONT
15,older,-9.338139057953025,5,6.154856005274945,ADJ,CONT
3,my,-6.608684049596997,2,5.442620384310026,PRON,FUNC
15,against,-7.4616920665688236,7,5.496339694529578,ADP,FUNC
7,he,-5.13912973886908,2,2.2766418667512816,PRON,FUNC
2,to,-3.655721426481066,2,2.828633683339466,PRT,FUNC
3,battle.,-9.589382327050808,7,9.11890471793339,NOUN,CONT
12,in,-3.9285727557862526,2,4.74104573232567,ADP,FUNC
12,and,-3.6574238363045,3,3.081595681655791,CONJ,FUNC
7,make,-7.217048964317398,4,6.686960394414939,VERB,CONT
2,I'll,-8.764286016832015,4,6.697391104886202,NOUN,CONT
7,tomorrow.,-9.652321103806257,9,11.073062634655576,NOUN,CONT
8,her,-5.759478310719019,3,3.1321604502979405,PRON,FUNC
8,inside.,-8.89695586724278,7,10.981857239122082,ADP,FUNC
10,for,-4.722901412970362,3,0.9523676151430812,ADP,FUNC
2,removed,-9.702672588504278,7,9.751470894680713,VERB,CONT
11,"Saturday,",-9.614018905348178,9,8.461194311970571,NOUN,CONT
4,you,-5.541296313955169,3,1.9098354562671445,PRON,FUNC
16,wouldn't,-9.129192950821508,8,5.567397470499373,VERB,CONT
3,and,-3.6574238363045,3,3.795074698570926,CONJ,FUNC
12,was,-4.7581921670609155,3,1.1026504364075236,VERB,CONT
15,that,-4.653017748138293,4,3.444367963057003,ADP,FUNC
12,flat,-9.433860281128212,4,7.715663310560958,ADJ,CONT
3,sat,-9.09375324022374,3,9.464154326776915,VERB,CONT
1,the,-2.785981203659842,3,1.5160128148869076,DET,FUNC
8,get,-7.326395860429013,3,2.4545326832807226,VERB,CONT
12,dark,-8.932756975292207,4,5.354132039186265,ADJ,CONT
15,I,-5.250051055056003,1,3.044339854851148,PRON,FUNC
1,he,-5.13912973886908,2,8.231534474795344,PRON,FUNC
7,better,-8.039512918049729,6,7.457059978766797,ADJ,CONT
2,to,-3.655721426481066,2,4.84146146823114,PRT,FUNC
12,bang.,-11.409395015046421,5,6.221446766164332,NOUN,CONT
4,into,-6.434571232278771,4,5.257883982299114,ADP,FUNC
15,with,-5.006002429288302,4,5.219085423482164,ADP,FUNC
4,will,-5.9793388695512455,4,2.7354480646259964,VERB,CONT
10,across,-8.334699972169636,6,3.649275010482543,ADP,FUNC
15,chair.,-9.573341325587363,6,7.911106733254293,NOUN,CONT
12,Chris.,-10.134021173998756,6,13.018355598769737,NOUN,CONT
8,an,-5.663232866402157,2,7.16946710065184,DET,FUNC
16,leader.,-9.267122498683907,7,7.980092182640394,NOUN,CONT
2,all,-5.970976358312091,3,5.035776624228908,DET,FUNC
4,teeth,-9.997974316840793,5,11.592802141846192,VERB,CONT
12,tables,-10.488372413144432,6,7.7749548767055545,NOUN,CONT
15,very,-6.8746833421140074,4,7.847371177880217,ADV,CONT
11,head.,-7.903113835851266,5,0.06361950508538829,NOUN,CONT
2,Jim.,-10.191683034837181,4,11.231434437351707,NOUN,CONT
15,him.,-6.48398326121215,4,0.8873034681703486,PRON,FUNC
7,in,-3.9285727557862526,2,3.576559373245791,ADP,FUNC
5,thud.,-13.066388675988946,5,8.35667997459957,NOUN,CONT
11,not,-5.423998743924357,3,4.829303818940132,ADV,CONT
4,laughed.,-9.953218849594238,8,8.10542188925206,VERB,CONT
2,took,-7.890121857678953,4,8.44185259718942,VERB,CONT
12,say,-7.614705541573503,3,4.465126960632193,VERB,CONT
15,and,-3.6574238363045,3,3.6612714788170426,CONJ,FUNC
1,take,-7.368686827089385,4,3.9324699510698813,VERB,CONT
7,in,-3.9285727557862526,2,4.02956996444144,ADP,FUNC
11,and,-3.6574238363045,3,2.8269527962215797,CONJ,FUNC
16,the,-2.785981203659842,3,0.8121516959052089,DET,FUNC
2,she,-5.744994531370205,3,2.0939823964942503,PRON,FUNC
8,been,-5.948284300135172,4,2.0211769584388715,VERB,CONT
8,sorts,-10.717236465313416,5,3.7653943767222326,NOUN,CONT
15,four,-7.927182458606802,4,7.491138238143108,NUM,FUNC
10,Ken,-10.460059488394808,3,9.112250247014636,NOUN,CONT
4,must,-7.275604899235548,4,5.42956472683275,VERB,CONT
5,was,-4.7581921670609155,3,4.685944871050322,VERB,CONT
7,your,-6.77270126725108,4,2.619927370510485,PRON,FUNC
3,the,-2.785981203659842,3,2.1062321491889784,DET,FUNC
2,the,-2.785981203659842,3,2.204253196597735,DET,FUNC
10,step,-9.332922302860387,4,2.408895446737581,NOUN,CONT
15,table.,-8.547702450752675,6,2.273641598375111,NOUN,CONT
5,of,-3.4606771467424715,2,0.2110597850525295,ADP,FUNC
15,out,-6.302934641988838,3,3.3186468169795282,ADP,FUNC
16,almost,-8.050929113404585,6,7.481628561709043,ADV,CONT
7,in,-3.9285727557862526,2,3.299005766136289,ADP,FUNC
3,and,-3.6574238363045,3,1.4101998195234595,CONJ,FUNC
2,to,-3.655721426481066,2,2.1583949118856656,PRT,FUNC
7,refused,-9.623913445174825,7,7.387752167467676,VERB,CONT
5,she,-5.744994531370205,3,3.4921235778856996,PRON,FUNC
7,step,-9.332922302860387,4,2.408895446737581,NOUN,CONT
1,stepped,-10.435133726657872,7,11.302768523532663,VERB,CONT
2,the,-2.785981203659842,3,0.9187567805406472,DET,FUNC
11,the,-2.785981203659842,3,0.2713251144329534,DET,FUNC
15,live.,-8.71888912359512,5,1.3515644901303658,VERB,CONT
4,our,-7.034632845110936,3,6.988944429361108,PRON,FUNC
10,smiled,-9.499267115735782,6,4.467890062743787,VERB,CONT
2,Lewis,-10.23561659039265,5,9.530606932560726,NOUN,CONT
7,hand.,-7.989015209224487,5,1.4612066845034635,NOUN,CONT
15,another.,-7.472698678039,8,7.519460034786936,DET,FUNC
1,it,-4.814770701744465,2,3.526063682156432,PRON,FUNC
11,too,-7.3217095981968185,3,8.783993716157404,ADV,CONT
2,Scott,-10.475474051795995,5,9.299703699435282,NOUN,CONT
2,lunch,-9.995087617698857,5,5.2747158793289,NOUN,CONT
15,you,-5.541296313955169,3,0.6767896260433679,PRON,FUNC
2,let,-8.369778247538491,3,7.372071562984386,VERB,CONT
5,the,-2.785981203659842,3,2.74953988539512,DET,FUNC
2,looking,-8.381813690011816,7,9.840120420760984,VERB,CONT
1,train,-9.46815413517479,5,1.6263780209792054,NOUN,CONT
12,drinking,-10.306509917905577,8,7.967289809523347,VERB,CONT
3,much,-7.073125229735971,4,2.143126470134022,ADJ,CONT
16,I,-5.250051055056003,1,3.044339854851148,PRON,FUNC
8,his,-5.442779651579884,3,1.3466899174884976,PRON,FUNC
1,within,-7.663314602982179,6,7.470645230815462,ADP,FUNC
4,the,-2.785981203659842,3,2.8181338953154125,DET,FUNC
12,dressed,-10.241438577114849,7,6.452373025140705,VERB,CONT
1,weeks,-8.876655431784044,5,4.16864610405828,NOUN,CONT
3,with,-5.006002429288302,4,2.721287166304083,ADP,FUNC
16,a,-3.840814668221414,1,5.614278102992732,DET,FUNC
8,his,-5.442779651579884,3,4.77989034284448,PRON,FUNC
12,called,-8.049864022513496,6,6.276754860098049,VERB,CONT
16,in,-3.9285727557862526,2,3.9900115525438022,ADP,FUNC
15,wanted,-8.484704576850211,6,8.054120293380153,VERB,CONT
10,Ian,-9.85688303940833,3,8.664927040998682,NOUN,CONT
2,forgot,-11.391764783670151,6,11.979083817046872,VERB,CONT
4,head.,-7.903113835851266,5,0.988030053063373,NOUN,CONT
10,arms,-9.097564257686242,4,1.3934968672588803,NOUN,CONT
12,you,-5.541296313955169,3,3.3631327609761734,PRON,FUNC
10,nose.,-10.130714474926211,5,7.438869556532143,NOUN,CONT
16,on,-4.9475980266505895,2,3.0075215192141727,ADP,FUNC
2,his,-5.442779651579884,3,4.46254806532804,PRON,FUNC
10,Anne,-10.099567745929376,4,7.296546771934182,NOUN,CONT
5,at,-5.260658605349815,2,1.7427875129406123,ADP,FUNC
15,opened,-9.080768561666021,6,9.747119008854956,VERB,CONT
10,knife,-10.55170526223597,5,6.190062531346823,NOUN,CONT
4,All,-5.970976358312091,3,5.239624482511671,DET,FUNC
7,was,-4.7581921670609155,3,2.1182286175234775,VERB,CONT
5,say,-7.614705541573503,3,4.465126960632193,VERB,CONT
3,out,-6.302934641988838,3,2.024363736207575,ADP,FUNC
7,before,-7.079546193145498,6,5.97451754079165,ADV,CONT
5,people,-6.865837463502093,6,3.304025401639016,NOUN,CONT
15,fork,-11.707673213129697,4,11.56296063904099,NOUN,CONT
15,the,-2.785981203659842,3,1.5835153994731213,DET,FUNC
3,He,-5.13912973886908,2,3.1317690108321314,PRON,FUNC
12,learn,-9.441978660770145,5,5.808708388245149,VERB,CONT
11,up,-6.272347648863022,2,1.3453083664327012,ADV,CONT
15,and,-3.6574238363045,3,1.4101998195234595,CONJ,FUNC
8,broke,-9.864232153849803,5,8.532781682511756,VERB,CONT
7,this,-5.442815107363993,4,5.1772474523424625,DET,FUNC
10,down,-7.108941820943702,4,1.2814208404424883,ADV,CONT
4,back.,-7.02712137530768,5,2.597477165853793,NOUN,CONT
12,his,-5.442779651579884,3,4.233256641767693,PRON,FUNC
2,a,-3.840814668221414,1,2.3916030326891953,DET,FUNC
1,before,-7.079546193145498,6,5.97451754079165,ADV,CONT
3,very,-6.8746833421140074,4,4.883069180861543,ADV,CONT
3,have,-5.486617238622331,4,3.0718327208614964,VERB,CONT
1,sat,-9.09375324022374,3,7.176973528055001,VERB,CONT
15,man's,-10.097702819319863,5,10.031810629752739,NOUN,CONT
4,it,-4.814770701744465,2,4.0239746826654645,PRON,FUNC
12,don't,-7.4845299221583375,5,3.009732000903447,VERB,CONT
12,and,-3.6574238363045,3,3.8261826231772758,CONJ,FUNC
3,whatever,-9.145595947087532,8,7.888265089131791,DET,FUNC
2,and,-3.6574238363045,3,3.2219612689247086,CONJ,FUNC
4,want,-7.818165432203236,4,4.7310294871711465,VERB,CONT
8,and,-3.6574238363045,3,1.8563602200674507,CONJ,FUNC
11,got,-7.780400893343652,3,3.4664958058006756,VERB,CONT
15,his,-5.442779651579884,3,3.9610450320739368,PRON,FUNC
7,Ellen,-11.528908796591633,5,14.569975589534703,NOUN,CONT
2,who,-6.241356290754422,3,9.116302796778305,PRON,FUNC
4,in,-3.9285727557862526,2,2.847814217164106,ADP,FUNC
5,dismay.,-12.048683025933638,7,11.440578241348357,NOUN,CONT
16,somewhere,-9.840902622548088,9,4.282462885204976,ADV,CONT
5,table,-8.547702450752675,5,4.036707978229722,NOUN,CONT
5,it.,-4.814770701744465,3,2.2265974823401495,PRON,FUNC
4,a,-3.840814668221414,1,3.417727053531062,DET,FUNC
7,a,-3.840814668221414,1,2.5411559344791588,DET,FUNC
12,and,-3.6574238363045,3,2.0243545258672033,CONJ,FUNC
3,you,-5.541296313955169,3,5.711585349022661,PRON,FUNC
2,over,-6.646765118541548,4,7.64147401886469,PRT,FUNC
3,you,-5.541296313955169,3,1.9098354562671445,PRON,FUNC
12,to,-3.655721426481066,2,2.398027245098649,PRT,FUNC
15,step,-9.332922302860387,4,11.500905970784801,NOUN,CONT
11,little,-7.444205963995662,6,1.907590435801475,ADJ,CONT
4,easy.,-8.862005438609884,5,4.812333766804766,ADJ,CONT
16,Powerful,-9.48965725727323,8,10.984044694960428,NOUN,CONT
11,half,-8.271797839178287,4,7.673410874104517,DET,FUNC
4,have,-5.486617238622331,4,3.4770186196756585,VERB,CONT
8,truck,-11.391764783670151,5,11.087246558828419,NOUN,CONT
1,I,-5.250051055056003,1,3.291913804049867,PRON,FUNC
12,Dave,-10.802899951547687,4,9.780069001535699,NOUN,CONT
16,the,-2.785981203659842,3,1.7366810572739921,DET,FUNC
15,is,-4.646881437660655,2,1.3183750285999498,VERB,CONT
5,mouth,-9.307843002008436,5,10.48378505765654,NOUN,CONT
15,he,-5.13912973886908,2,2.2766418667512816,PRON,FUNC
3,truck.,-11.391764783670151,6,10.259766553959148,NOUN,CONT
10,he,-5.13912973886908,2,2.4438717143001605,PRON,FUNC
8,head.,-7.903113835851266,5,0.988030053063373,NOUN,CONT
4,with,-5.006002429288302,4,4.405766316934807,ADP,FUNC
7,must,-7.275604899235548,4,5.42956472683275,VERB,CONT
10,brothers,-10.294771928554344,8,8.985308730837875,NOUN,CONT
8,mass,-9.484165913994284,4,7.575044438931812,NOUN,CONT
8,would,-6.115980954426905,5,3.9088684538666922,VERB,CONT
4,shoulder.,-9.970178252472188,9,0.988030053063373,NOUN,CONT
16,his,-5.442779651579884,3,0.7713913345890283,PRON,FUNC
2,our,-7.034632845110936,3,6.988944429361108,PRON,FUNC
8,hard,-8.415541976504702,4,6.921847099751261,ADJ,CONT
4,she,-5.744994531370205,3,3.0359584451126493,PRON,FUNC
10,and,-3.6574238363045,3,3.55383285837794,CONJ,FUNC
4,back,-7.02712137530768,4,2.7709539267599648,PRT,FUNC
15,little,-7.444205963995662,6,2.0643550341026957,ADJ,CONT
8,wiped,-11.397607059294378,5,9.032005156523795,VERB,CONT
7,Adam,-10.45510048528933,4,12.464745064861177,NOUN,CONT
8,place.,-7.639363708781747,6,5.116436180036489,NOUN,CONT
1,shave,-12.852615312962321,5,11.023741261963645,VERB,CONT
5,his,-5.442779651579884,3,0.84729835476467,PRON,FUNC
3,off,-7.406689842000055,3,5.910091209889678,PRT,FUNC
11,down,-7.108941820943702,4,7.9145145591919235,PRT,FUNC
4,the,-2.785981203659842,3,0.2713251144329534,DET,FUNC
12,my,-6.608684049596997,2,6.298606392630563,PRON,FUNC
8,told,-7.9674072599173105,4,8.866403236635662,VERB,CONT
3,Henry,-9.603733939982622,5,8.77455311727613,NOUN,CONT
7,at,-5.260658605349815,2,0.43920429097805624,ADP,FUNC
4,killing.,-10.372952513680332,8,9.766760059698194,NOUN,CONT
5,van,-10.101169027296349,3,8.41475117064488,NOUN,CONT
5,to,-3.655721426481066,2,4.893799227394895,PRT,FUNC
11,had,-5.470696658446039,3,2.9207601129101572,VERB,CONT
2,Roger,-10.6059587726275,5,9.479973086365785,NOUN,CONT
10,platform.,-10.583210635101564,9,7.622592821102138,NOUN,CONT
10,last,-7.231517340211015,4,9.155078329744326,ADJ,CONT
3,head.,-7.903113835851266,5,0.988030053063373,NOUN,CONT
7,dad.,-10.220154708918493,4,6.908998674932354,NOUN,CONT
